20,400,3,early,17.26740888,0.709568119,0.040399657,0,0,1,0
20,400,4,early,52.18044175,0.711387852,0.041431762,2,1,1,0.005747126
20,400,5,early,17.47027158,0.709522962,0.040001144,0,0,1,0
20,400,6,early,8.175979458,0.706543419,0.040576455,0,0,1,0
20,400,7,early,51.00710612,0.710339943,0.040309894,2,1,1,0.005747126
20,400,8,early,125.443635,0.710558039,0.039626342,2,1,1,0.005747126
20,400,9,early,11.54419679,0.707476087,0.041551686,0,0,1,0
20,400,10,early,34.04363142,0.710093072,0.039885014,6,3,1,0.017241379
20,400,11,early,28.82658979,0.710658771,0.042008448,0,0,1,0
20,400,12,early,14.183416,0.702769471,0.040401456,4,3,1,0.017241379
20,400,13,early,50.8890865,0.709082074,0.040915815,2,1,1,0.005747126
20,400,14,early,20.84904108,0.711296969,0.039698179,2,1,1,0.005747126
20,400,15,early,20.2489245,0.709832557,0.040146565,2,1,1,0.005747126
20,400,16,early,53.43530613,0.711030768,0.04078179,3,1,1,0.005747126
20,400,17,early,74.58632937,0.711313086,0.042176742,3,2,1,0.011494253
20,400,18,early,7.488639791,0.703693046,0.040937199,0,0,1,0
20,400,19,early,50.73677292,0.71065265,0.041905048,5,2,1,0.011494253
20,400,20,early,28.2173355,0.710433558,0.042026027,4,2,1,0.011494253
20,400,21,early,53.37784546,0.710791652,0.041903302,0,0,1,0
20,400,22,early,59.36729971,0.710727034,0.040552442,6,3,1,0.017241379
20,400,23,early,8.272196875,0.704491391,0.041592227,4,2,1,0.011494253
20,400,24,early,85.97917917,0.711228593,0.040987367,1,1,1,0.005747126
20,400,25,early,22.82070983,0.708930764,0.040671516,0,0,1,0
20,400,26,early,78.33358992,0.711221829,0.041413441,2,1,1,0.005747126
20,400,27,early,7.627352625,0.70813462,0.039745653,0,0,1,0
20,400,28,early,61.73153954,0.710221661,0.042368598,2,1,1,0.005747126
20,400,29,early,27.31198142,0.711180747,0.040449465,4,2,1,0.011494253
20,400,30,early,8.852615333,0.702220344,0.040565239,6,3,1,0.017241379
25,400,1,early,13.91154183,1.204482933,0.054823052,6,2,1,0.007117438
25,400,2,early,274.7154037,1.207077972,0.056572219,0,0,1,0
25,400,3,early,7.257099667,1.16912966,0.054405455,2,1,1,0.003558719
25,400,4,early,10.74354754,1.203964598,0.056844652,0,0,1,0
25,400,5,early,32.21041775,1.206855892,0.05496904,6,2,1,0.007117438
25,400,6,early,119.9754935,1.207030026,0.056046458,0,0,1,0
25,400,7,early,11.86350567,1.194984055,0.055125641,4,2,1,0.007117438
25,400,8,early,62.31459921,1.206747331,0.054907475,6,2,1,0.007117438
25,400,9,early,6.875563,1.204942545,0.057265702,11,2,1,0.007117438
25,400,10,early,15.58731125,1.197940836,0.055417097,4,1,1,0.003558719
25,400,11,early,24.168729,1.206949337,0.057282303,6,2,1,0.007117438
25,400,12,early,26.7603385,1.20424976,0.05623403,11,3,1,0.010676157
25,400,13,early,67.91970179,1.207062953,0.056576739,2,1,1,0.003558719
25,400,14,early,398.1635983,1.207005225,0.055080789,2,1,1,0.003558719
25,400,15,early,253.4268745,1.207048508,0.055173325,2,1,1,0.003558719
25,400,16,early,7.808840625,1.175886614,0.055394696,7,1,1,0.003558719
25,400,17,early,15.63195146,1.205676214,0.057155989,8,2,1,0.007117438
25,400,18,early,17.1051505,1.205804775,0.057097995,4,1,1,0.003558719
25,400,19,early,14.86666658,1.176125349,0.056095582,6,1,1,0.003558719
25,400,20,early,7.945411709,1.203922968,0.057509577,5,2,1,0.007117438
25,400,21,early,76.85767612,1.206970731,0.056716295,4,1,1,0.003558719
25,400,22,early,374.5154453,1.207072892,0.055765739,2,0,1,0
25,400,23,early,328.9053816,1.207055439,0.057434637,2,1,1,0.003558719
25,400,24,early,6.408350542,1.202088327,0.056689003,0,0,1,0
25,400,25,early,51.90897412,1.206663301,0.056456782,9,2,1,0.007117438
25,400,26,early,135.8679548,1.206869491,0.057212859,2,1,1,0.003558719
25,400,27,early,14.13454375,1.205551493,0.05543033,6,2,1,0.007117438
25,400,28,early,15.73617212,1.204782981,0.058915961,6,2,1,0.007117438
25,400,29,early,795.6082584,1.207056586,0.05541183,0,0,1,0
25,400,30,early,31.94903021,1.205557165,0.057024858,9,3,1,0.010676157
30,400,1,early,1500.004785,2.822999221,0.10230182,5,1,1,0.00243309
30,400,2,early,113.1733921,1.848924362,0.067578041,5,2,1,0.00486618
30,400,3,early,597.0761411,1.84932065,0.067758224,6,2,1,0.00486618
30,400,4,early,548.8637413,1.849182377,0.068235179,4,1,1,0.00243309
30,400,5,early,446.6016309,1.849398208,0.06668026,0,0,1,0
30,400,6,early,101.7835126,1.848863526,0.068022288,4,1,1,0.00243309
30,400,7,early,1500.092206,1.994553629,0.072545607,0,0,1,0
30,400,8,early,1499.931259,2.859634289,0.103022832,0,0,1,0
30,400,9,early,886.4397188,1.849397756,0.069181446,4,1,1,0.00243309
30,400,10,early,404.2868964,1.849333405,0.0670171,11,3,1,0.00729927
30,400,11,early,1399.610006,1.849356066,0.069631649,3,1,1,0.00243309
30,400,12,early,1500.012444,2.903625289,0.106385801,0,0,1,0
30,400,13,early,465.4775875,1.849333792,0.06865048,3,1,1,0.00243309
30,400,14,early,1167.75508,1.849334845,0.066142741,3,1,1,0.00243309
30,400,15,early,588.2151567,1.849197002,0.066702084,8,2,1,0.00486618
30,400,16,early,397.5909,1.849146848,0.068575385,8,2,1,0.00486618
30,400,17,early,533.059289,1.849211857,0.068454089,5,1,1,0.00243309
30,400,18,early,1500.022903,2.277998553,0.084550173,6,1,1,0.00243309
30,400,19,early,237.9082758,1.848939816,0.069401158,0,0,1,0
30,400,20,early,522.7212235,1.849364207,0.069372636,3,1,1,0.00243309
30,400,21,early,189.4157911,1.849319284,0.067899867,6,1,1,0.00243309
30,400,22,early,293.1850453,1.849122622,0.067454712,6,2,1,0.00486618
30,400,23,early,674.0306653,1.849359308,0.068185468,12,3,1,0.00729927
30,400,24,early,101.2592336,1.848892584,0.068270911,3,1,1,0.00243309
30,400,25,early,526.9998078,1.849378803,0.068333928,4,1,1,0.00243309
30,400,26,early,1323.430765,1.849392964,0.069287364,8,3,1,0.00729927
30,400,27,early,674.3247712,1.849193433,0.067580868,9,2,1,0.00486618
30,400,28,early,1499.883097,2.433866271,0.091999444,0,0,1,0
30,400,29,early,550.4502295,1.849264139,0.067120581,0,0,1,0
30,400,30,early,172.3767878,1.849250464,0.068040441,4,1,1,0.00243309
